"Capítol","Text_Capítol","Article","Text_Article","Concepte","Text_Concepte","Subconcepte","Text_Subconcepte","Orgànic","Text_Orgànic","Àrees","Text_Àrees","Política","Text_política","Grup_de_programes","Text_Grup_de_programes","Programes","Text_Programes","Subprogrames","Text_Subprogrames","PREV.INICIAL","MODIF.PREVISIÓ","PREV.DEFINITIVA","DRETS_RECONEGUTS","DRETS_ANUL./CANC.","DRETS_LIQUIDATS","RECAPTAT_LIQUIDAT"
"2","IMPOSTOS INDIRECTES","22","SOBRE CONSUMS ESPECÍFICS","220","IMPOSTOS ESPECIALS","22001","Cessió IE cervesa","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","165559.87","0,00","165559.87","84365.89","59.97","84305.92","72253.65"
"2","IMPOSTOS INDIRECTES","22","SOBRE CONSUMS ESPECÍFICS","220","IMPOSTOS ESPECIALS","22003","Cessió IE tabac","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","4028623.44","0,00","4028623.44","1874258.47","1111.11","1873147.36","1605396.15"
"2","IMPOSTOS INDIRECTES","22","SOBRE CONSUMS ESPECÍFICS","220","IMPOSTOS ESPECIALS","22004","Cessió IE hidrocarburs","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","5242729.13","0,00","5242729.13","3107779.01","2831.52","3104947.49","2660979.06"
"2","IMPOSTOS INDIRECTES","22","SOBRE CONSUMS ESPECÍFICS","220","IMPOSTOS ESPECIALS","22006","Cessió IE de productes intermedis","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","11037.32","0,00","11037.32","6805.33","21.54","6783.79","5811.6"
"2","IMPOSTOS INDIRECTES","26","RECÀRRECS S.IMPOSTOS INDIRECTES DE L'ESTAT I CCAA","261","SOBRE IMPOSTOS DE LA COMUNITAT AUTÒNOMA","26100","Recàrrec sobre estades en establiments turístics","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","6.400.000,00","0,00","6.400.000,00","0,00","0,00","0,00","0,00"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0500","GERÈNCIA D'ÀREA D'ECOLOGIA URBANA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","17628964.51","0,00","17628964.51","3870581.48","466773.94","3403807.54","2843631.83"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","21569.65","0,00","21569.65","25873.67","4.97","25868.7","24467.48"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0601","CIUTAT VELLA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1156497.54","0,00","1156497.54","1558896.81","148597.29","1410299.52","1410299.52"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0602","EIXAMPLE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","5057494.89","0,00","5057494.89","2992189.96","1143827.26","1848362.7","1848192.8"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0603","SANTS-MONTJUÏC","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","4714479.07","0,00","4714479.07","2363453.17","4893.06","2358560.11","2358381.91"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0604","LES CORTS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","755009.42","0,00","755009.42","1141231.95","33133.76","1108098.19","1108019.01"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0605","SARRIÀ-SANT GERVASI","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1906847.12","0,00","1906847.12","2307439.94","5520.67","2301919.27","2301766.52"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0606","GRÀCIA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","736257.25","0,00","736257.25","791420.4","46574.32","744846.08","744716.44"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0607","HORTA-GUINARDÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","897928.78","0,00","897928.78","1024246.21","14744.52","1009501.69","1009316.76"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0608","NOU BARRIS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","524337.85","0,00","524337.85","547033.85","10390.96","536642.89","536328.09"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0609","SANT ANDREU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1532926.03","0,00","1532926.03","1013616.66","1674.51","1011942.15","1011864.67"
"2","IMPOSTOS INDIRECTES","29","ALTRES IMPOSTOS INDIRECTES","290","SOBRE CONSTRUCCIONS. INSTAL·LACIONS I OB","29000","Impost s/ construccions. instal·lacions","0610","SANT MARTÍ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","8803248.23","0,00","8803248.23","9542466.56","207803.55","9334663.01","9334393.71"
"3","TAXES I ALTRES INGRESSOS","30","TAXES PER LA PRESTACIÓ SERVEIS PÚBLICS","301","SERVEI DE CLAVEGUERAM","30100","Taxa de clavegueram","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","1","Serveis públics bàsics","16","Benestar comunitari","160","Clavegueram","1601","Sanejament xarxa de clavegueram","16011","Sanejament xarxa de clavegueram","26376026.05","0,00","26376026.05","14388642.36","0,00","14388642.36","12402120.36"
"3","TAXES I ALTRES INGRESSOS","30","TAXES PER LA PRESTACIÓ SERVEIS PÚBLICS","303","SERVEI DE TRACTAMENT DE RESIDUS","30301","Taxa recollida domiciliària de residus","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","36.000.000,00","0,00","36.000.000,00","29064024.92","5654847.71","23409177.21","23362606.57"
"3","TAXES I ALTRES INGRESSOS","30","TAXES PER LA PRESTACIÓ SERVEIS PÚBLICS","309","ALTRES TAXES PER PRESTACIONS DE SERVEIS","30901","Taxa per retirada de sacs i contenidors","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","30","TAXES PER LA PRESTACIÓ SERVEIS PÚBLICS","309","ALTRES TAXES PER PRESTACIONS DE SERVEIS","30902","Taxa per extinció d'incendis i salvament","0400","GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","96.000,00","0,00","96.000,00","65352.48","3881.77","61470.71","35579.69"
"3","TAXES I ALTRES INGRESSOS","30","TAXES PER LA PRESTACIÓ SERVEIS PÚBLICS","309","ALTRES TAXES PER PRESTACIONS DE SERVEIS","30904","Taxa per prestacions serveis GU","0400","GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","131.000,00","0,00","131.000,00","92582.97","31.09","92551.88","76834.16"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0500","GERÈNCIA D'ÀREA D'ECOLOGIA URBANA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","5321529.65","0,00","5321529.65","4632446.35","30169.06","4602277.29","4226926.81"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","37976.03","0,00","37976.03","72790.18","434.25","72355.93","58245.89"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0601","CIUTAT VELLA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","9096.12","0,00","9096.12","3944.46","0,00","3944.46","3717.18"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0602","EIXAMPLE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","3230.47","0,00","3230.47","6818.4","0,00","6818.4","5.682,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0603","SANTS-MONTJUÏC","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","2998.57","0,00","2998.57","11133.23","0,00","11133.23","10451.39"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0604","LES CORTS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1756.3","0,00","1756.3","2500.08","3386.59","-886.51","-2022.91"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0605","SARRIÀ-SANT GERVASI","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","3283.58","0,00","3283.58","3258.92","227.28","3031.64","2577.08"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0606","GRÀCIA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","3993.44","0,00","3993.44","5735.9","0,00","5735.9","4372.22"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0607","HORTA-GUINARDÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","5452.61","0,00","5452.61","9545.76","227.28","9318.48","6363.84"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0608","NOU BARRIS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1038.59","0,00","1038.59","2045.52","0,00","2045.52","1136.4"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0609","SANT ANDREU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","5712.26","0,00","5712.26","7954.8","227.28","7727.52","5454.72"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32100","Taxes per llicències d'obres","0610","SANT MARTÍ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10550.78","0,00","10550.78","10916.85","0,00","10916.85","9780.45"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32101","Taxes per llicències d'activitats","0601","CIUTAT VELLA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","41534.71","0,00","41534.71","16.637,00","0,00","16.637,00","16.637,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32101","Taxes per llicències d'activitats","0602","EIXAMPLE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","19021.21","0,00","19021.21","15996.5","0,00","15996.5","15996.5"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32101","Taxes per llicències d'activitats","0603","SANTS-MONTJUÏC","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","12371.05","0,00","12371.05","22611.11","0,00","22611.11","21687.5"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32101","Taxes per llicències d'activitats","0604","LES CORTS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","5019.75","0,00","5019.75","4001.5","0,00","4001.5","4001.5"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32101","Taxes per llicències d'activitats","0605","SARRIÀ-SANT GERVASI","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","9124.19","0,00","9124.19","11136.6","0,00","11136.6","11136.6"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32101","Taxes per llicències d'activitats","0606","GRÀCIA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","3266.2","0,00","3266.2","6.426,00","0,00","6.426,00","6.426,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32101","Taxes per llicències d'activitats","0607","HORTA-GUINARDÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","6514.9","0,00","6514.9","5.983,00","0,00","5.983,00","5.983,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32101","Taxes per llicències d'activitats","0608","NOU BARRIS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1777.77","0,00","1777.77","2310.5","0,00","2310.5","2310.5"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32101","Taxes per llicències d'activitats","0609","SANT ANDREU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","5734.81","0,00","5734.81","7187.98","0,00","7187.98","7187.98"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","321","LLICÈNCIES URBANÍSTIQUES","32101","Taxes per llicències d'activitats","0610","SANT MARTÍ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","13635.41","0,00","13635.41","5.529,00","0,00","5.529,00","5.529,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32300","Taxa inspecció d'execució d'obres","0601","CIUTAT VELLA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32300","Taxa inspecció d'execució d'obres","0602","EIXAMPLE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32300","Taxa inspecció d'execució d'obres","0603","SANTS-MONTJUÏC","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32300","Taxa inspecció d'execució d'obres","0604","LES CORTS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32300","Taxa inspecció d'execució d'obres","0605","SARRIÀ-SANT GERVASI","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32300","Taxa inspecció d'execució d'obres","0606","GRÀCIA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32300","Taxa inspecció d'execució d'obres","0607","HORTA-GUINARDÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32300","Taxa inspecció d'execució d'obres","0608","NOU BARRIS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32300","Taxa inspecció d'execució d'obres","0609","SANT ANDREU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32300","Taxa inspecció d'execució d'obres","0610","SANT MARTÍ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32301","Taxes informes. plànols i certificats ur (SIR)","0500","GERÈNCIA D'ÀREA D'ECOLOGIA URBANA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","38671.69","0,00","38671.69","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32301","Taxes informes. plànols i certificats ur (SIR)","0601","CIUTAT VELLA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","21267.6","0,00","21267.6","8.388,00","58.6","8329.4","8329.4"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32301","Taxes informes. plànols i certificats ur (SIR)","0602","EIXAMPLE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","26282.6","0,00","26282.6","16.172,00","57.16","16114.84","15274.84"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32301","Taxes informes. plànols i certificats ur (SIR)","0603","SANTS-MONTJUÏC","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","4137.23","0,00","4137.23","6578.3","0,00","6578.3","6198.2"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32301","Taxes informes. plànols i certificats ur (SIR)","0604","LES CORTS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","5078.45","0,00","5078.45","2.298,00","0,00","2.298,00","2.298,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32301","Taxes informes. plànols i certificats ur (SIR)","0605","SARRIÀ-SANT GERVASI","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","13465.19","0,00","13465.19","9.321,00","57,00","9.264,00","9.264,00"
"3","TAXES I ALTRES INGRESSOS","32","TAXES PER LA REALITZACIÓ D'ACTIV DE COMP","323","TAXES PER ALTRES SERVEIS URBANÍSTICS","32301","Taxes informes. plànols i certificats ur (SIR)","0606","GRÀCIA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","19102.17","0,00","19102.17","9.282,00","164.67","9117.33","8850.33"
